IDSTUD;ITSEX;IDBOOK;ASBG01;ASBG03;ASBG04;ASBG05A;ASBG05B;ASBG05C;ASBG05D;ASBG05E;ASBG05F;ASBG05G;ASBG05H;ASBG05I;ASBG05J;ASBG05K;ASBG06;ASBG07A;ASBG07B;ASBG08A;ASBG08B;ASBG09A;ASBG09B;ASBG09C;ASBG09D;ASBG09E;ASBG09F;ASBG09G;ASBG09H;ASBG10A;ASBG10B;ASBG10C;ASBG10D;ASBG10E;ASBG10F;ASBG11A;ASBG11B;ASBG11C;ASBG11D;ASBG11E;ASBG11F;ASBG11G;ASBG11H;ASBG11I;ASBG11J;ASBR01A;ASBR01B;ASBR01C;ASBR01D;ASBR01E;ASBR01F;ASBR01G;ASBR01H;ASBR01I;ASBR02A;ASBR02B;ASBR02C;ASBR02D;ASBR02E;ASBR03A;ASBR03B;ASBR03C;ASBR04;ASBR05;ASBR06A;ASBR06B;ASBR07A;ASBR07B;ASBR07C;ASBR07D;ASBR07E;ASBR07F;ASBR07G;ASBR07H;ASBR08A;ASBR08B;ASBR08C;ASBR08D;ASBR08E;ASBR08F;ASDAGE;TOTWGT;SENWGT;JKREP;JKZONE;ASRREA01;ASRREA02;ASRREA03;ASRREA04;ASRREA05;ASRLIT01;ASRLIT02;ASRLIT03;ASRLIT04;ASRLIT05;ASRINF01;ASRINF02;ASRINF03;ASRINF04;ASRINF05;ASRIIE01;ASRIIE02;ASRIIE03;ASRIIE04;ASRIIE05;ASRRSI01;ASRRSI02;ASRRSI03;ASRRSI04;ASRRSI05;ASRIBM01;ASRIBM02;ASRIBM03;ASRIBM04;ASRIBM05
51290213;2;13;2;1;5;2;1;1;1;2;1;1;2;2;2;2;5;4;4;3;3;1;1;1;1;1;1;1;1;1;1;4;1;1;2;3;1;3;4;4;3;4;4;4;4;1;1;1;1;1;1;1;1;1;4;2;3;3;4;4;4;4;2;2;2;1;4;1;4;4;1;1;1;4;1;1;4;4;4;4;11.08;13.492886;0.084602;0;80;531.32296;583.8686;560.92685;547.9914;539.61799;556.43687;529.76041;563.57112;559.17214;545.86031;565.01884;550.21137;583.16748;566.11611;541.52197;559.9351;525.66064;580.50716;567.97297;505.20018;537.97156;525.7124;631.58948;545.24477;507.30612;3;4;4;3;3
51290214;2;14;2;3;5;1;1;2;1;1;1;1;1;2;1;1;5;4;3;3;3;1;1;1;2;1;1;2;1;1;1;2;4;1;1;4;4;2;4;4;3;4;4;4;4;1;1;9;1;2;1;1;1;1;9;9;9;9;9;1;1;4;1;2;1;1;1;3;3;2;1;3;4;2;2;2;3;3;3;3;10.67;13.492886;0.084602;0;80;489.70297;486.78738;472.07637;518.3842;487.16658;506.9749;496.74335;518.00525;521.02552;501.87265;494.15064;480.51517;536.77692;536.91043;524.90791;488.6253;493.37578;533.5373;479.49457;466.52312;509.49997;474.36353;523.81516;467.76195;467.01104;3;3;2;3;3
51290215;1;7;1;3;2;1;1;1;1;2;2;1;2;2;1;2;5;2;2;2;3;2;1;3;3;3;3;2;1;1;1;1;1;1;1;4;3;3;3;4;3;4;4;4;4;2;2;1;4;1;1;1;1;1;4;3;3;3;4;2;4;3;3;3;3;3;1;1;4;3;3;1;1;1;1;1;1;1;4;4;10.33;13.492886;0.084602;0;80;512.19369;527.95991;535.77319;531.94976;505.97263;532.42598;534.1093;566.08215;487.49851;488.85383;498.35598;517.22461;529.95309;469.0548;510.84248;506.61554;522.60402;516.86776;513.44354;552.68307;527.60399;519.99585;516.23712;533.63869;534.8907;3;3;3;3;3
51290216;1;8;1;1;3;2;1;1;1;2;1;1;1;1;1;2;5;3;3;3;3;1;1;1;3;2;1;1;1;1;1;1;1;1;1;3;2;2;4;4;4;4;3;2;4;1;1;2;1;1;2;2;1;1;2;2;1;4;2;1;1;2;1;3;1;2;1;1;4;1;1;2;1;1;1;1;3;4;4;4;10.67;13.492886;0.084602;0;80;596.49222;576.28399;599.64101;577.69611;615.79422;568.62577;578.2491;540.9433;599.03088;568.34662;569.40524;574.68026;521.13261;588.89933;556.14086;570.42785;559.09524;622.01654;596.41911;588.47898;546.77448;543.54739;599.73845;596.09734;580.2416;4;4;4;4;4
51290217;1;15;1;1;4;1;1;1;1;2;1;1;2;1;1;2;5;2;2;2;3;1;1;1;2;1;1;2;1;1;1;1;1;1;1;3;4;4;4;4;4;4;4;4;4;2;1;1;1;1;2;1;1;1;3;1;1;2;4;2;1;1;4;3;2;2;3;1;4;2;2;2;2;2;2;1;2;1;2;4;10.17;13.492886;0.084602;0;80;511.95514;476.72297;511.36705;457.25617;462.72931;496.85015;504.98437;494.81511;539.1294;514.5531;497.45763;512.4859;450.61249;470.15478;511.80221;479.74656;492.70921;519.60422;514.76759;548.13436;456.2948;507.7516;497.1043;512.79588;548.18113;3;3;3;2;2
51290218;1;16;1;1;3;1;1;1;1;2;2;2;1;2;1;1;3;3;3;2;2;2;3;2;2;3;2;3;2;1;1;1;1;1;1;2;4;4;4;4;3;4;3;4;4;2;3;2;2;2;2;2;1;2;3;1;1;1;4;2;1;1;2;2;2;3;2;1;4;3;1;2;3;1;2;4;1;1;1;2;10.58;13.492886;0.084602;0;80;571.10199;571.01365;490.19476;507.86436;548.10533;528.54244;606.85277;580.92223;549.34706;601.33349;526.1749;601.98159;551.41739;566.72887;600.15252;566.71488;552.60091;538.61481;543.25972;527.1435;549.40622;554.06478;518.92564;523.11619;510.8714;4;4;3;3;3
51290219;1;9;1;3;5;1;1;1;1;1;1;1;1;2;1;2;5;3;4;2;3;1;1;2;2;2;1;1;2;1;2;3;2;2;1;4;2;3;4;2;2;3;4;4;4;2;3;2;2;1;2;2;1;2;3;1;1;2;4;1;1;1;4;2;1;3;1;2;4;1;1;2;3;1;1;1;2;4;4;4;10.83;13.492886;0.084602;0;80;538.7774;552.10306;533.60747;543.44334;575.75884;488.40527;515.67232;505.61949;541.50889;498.94781;476.52515;532.61626;520.6524;538.75066;513.64281;534.87238;551.21488;513.76417;528.37215;535.07564;547.40659;560.38412;525.5089;548.27058;537.74662;3;4;3;3;4
51290220;1;1;1;1;2;2;1;1;1;2;9;1;2;2;1;2;5;3;2;2;3;1;2;2;2;4;3;2;3;1;2;1;4;1;1;3;4;3;4;4;4;2;4;4;4;2;2;1;1;2;1;1;1;2;2;3;2;3;3;2;2;4;3;2;2;2;3;2;4;2;2;1;3;4;2;2;1;4;4;4;10.33;13.492886;0.084602;0;80;486.415;464.60894;492.28701;504.92302;466.27634;511.27173;455.9397;451.23551;502.06502;449.98886;495.4806;478.31398;456.37208;555.98733;455.88799;492.46945;486.208;467.21227;516.68623;452.71811;472.32276;478.41184;469.60959;520.29237;442.11693;3;2;3;3;2
51290221;2;17;2;1;5;1;1;2;1;2;1;1;1;1;2;2;1;1;1;3;3;1;2;2;2;1;1;1;1;4;4;1;1;1;1;3;4;3;3;1;1;3;1;2;3;4;4;2;1;4;1;4;1;2;2;4;2;2;2;1;1;1;2;4;4;1;4;4;1;2;4;1;1;2;1;1;4;4;4;4;11.17;13.492886;0.084602;0;80;514.05236;510.44079;450.3819;465.70618;498.99889;573.62545;533.28756;507.88254;588.42277;537.59595;540.31284;527.18746;428.34809;569.89048;508.64454;530.98437;522.21708;539.03534;470.37002;483.37575;506.01945;522.08738;543.02207;468.19714;508.93809;3;3;2;2;3
51290222;1;2;1;1;3;1;1;1;1;2;2;1;2;2;1;2;5;2;4;3;3;1;1;1;1;1;2;1;1;1;1;1;1;1;1;4;4;4;4;4;3;4;2;3;4;1;1;1;1;1;1;1;1;1;4;3;2;4;3;1;1;1;1;3;1;1;2;1;4;1;1;1;2;1;1;1;2;3;4;4;9.92;13.492886;0.084602;0;80;548.53423;532.81682;577.46242;556.40528;524.56861;480.08536;566.04378;554.42025;588.95116;557.71098;499.75769;541.61597;521.0717;564.78436;539.81882;552.3102;536.20144;535.86548;530.97941;585.11853;505.16019;516.65241;496.87917;498.7202;550.32779;3;3;4;4;3
51290223;1;18;1;3;2;1;1;2;1;2;2;1;9;1;2;9;5;3;3;2;3;1;1;1;9;1;1;1;9;1;1;1;9;1;1;4;4;4;4;4;4;4;4;4;4;1;1;1;1;1;1;1;1;1;9;3;3;9;3;9;3;1;1;1;2;2;2;2;4;4;2;1;2;2;2;2;1;1;3;2;11.17;13.492886;0.084602;0;80;395.03413;419.02077;404.54552;449.01883;443.85649;424.08612;482.98984;454.13805;441.25045;406.3483;435.50857;474.93131;424.61581;422.00923;390.13498;474.39872;447.99258;417.22648;417.65269;404.68053;456.28982;429.87077;397.53351;417.79649;383.02093;1;2;2;2;2
51290224;2;3;2;1;3;2;1;1;1;2;1;1;1;2;1;2;5;1;9;2;3;1;1;2;3;2;1;1;1;3;2;3;3;2;1;3;4;4;4;4;4;4;4;4;4;2;1;1;1;2;3;1;1;1;1;1;1;2;3;2;2;4;3;3;4;2;4;1;2;4;2;1;4;4;1;1;1;4;4;4;11.42;13.492886;0.084602;0;80;559.24966;546.73772;542.59094;587.14809;509.35821;555.74054;568.01854;558.67234;579.95819;525.96129;568.83735;595.5842;561.13891;604.95072;539.07335;629.86527;514.74029;601.18812;537.99708;590.32501;593.58813;533.90659;581.52838;517.25465;558.22567;4;3;3;4;3
51300101;1;8;1;1;3;1;1;1;1;1;1;1;2;1;2;1;5;3;3;2;3;1;1;1;9;9;1;2;3;1;1;1;1;1;1;4;1;1;4;4;4;4;4;4;4;1;1;1;1;1;1;1;1;1;3;4;1;1;1;1;1;1;1;1;1;1;1;1;4;1;1;1;9;1;1;1;4;4;4;4;9.83;11.145292;0.069882;1;11;451.78699;441.9655;445.62635;453.45974;497.9451;485.13389;497.81812;467.71542;447.28381;446.31393;457.36738;478.86523;494.95577;421.8293;468.33674;444.0078;460.32597;466.22695;481.94396;451.20379;448.44915;482.7098;486.74195;503.11522;491.77047;2;2;2;2;3
51300102;2;13;2;9;3;1;2;2;2;1;1;1;2;2;1;2;5;2;3;2;3;2;1;2;2;2;2;2;3;3;2;2;2;1;1;4;3;4;2;4;1;4;4;4;4;4;4;1;1;3;1;3;1;1;3;4;9;2;3;1;1;3;2;1;2;4;3;2;3;4;3;2;1;1;2;2;2;2;4;4;10.42;11.145292;0.069882;1;11;504.80561;474.72284;531.75929;514.23047;521.57228;577.41698;561.86607;561.49863;519.36102;564.75559;534.09016;528.21048;535.03749;471.52779;483.69761;550.01543;465.0922;495.75515;525.83973;623.96165;550.89424;467.35091;490.34838;502.39901;604.57589;3;2;3;3;3
51300103;1;9;1;3;2;2;1;2;1;1;1;1;2;2;2;2;5;1;3;1;2;2;1;1;2;2;1;2;1;3;2;1;1;1;1;3;4;4;4;4;4;3;3;4;4;2;2;3;2;2;3;1;2;3;3;3;3;2;4;1;3;3;2;2;4;4;4;3;2;3;3;2;4;3;2;2;2;3;4;2;9.67;11.145292;0.069882;1;11;495.44335;520.24036;505.7015;479.20585;493.68481;532.37977;549.90022;510.73847;512.09044;512.53343;522.08731;515.67232;459.30713;472.08564;510.32646;494.91383;529.44227;471.80988;509.32204;514.35997;494.70754;528.85394;496.74242;551.19468;534.05928;3;3;3;3;3
51300104;1;14;1;1;3;1;1;1;1;2;1;1;1;2;2;1;5;3;4;1;2;1;2;2;3;4;1;2;1;2;1;2;1;1;1;4;4;4;4;4;4;4;4;4;4;2;3;2;2;1;2;1;1;2;4;2;3;4;4;2;2;4;3;2;2;4;2;2;4;3;2;3;4;3;1;1;3;4;4;4;9.92;11.145292;0.069882;1;11;599.64258;560.62463;596.14365;608.41173;631.24238;578.22923;608.86142;603.82396;608.0998;572.26587;597.87052;636.59283;606.69408;622.70203;556.44939;597.33214;566.65366;568.58432;602.64266;590.61364;617.36394;565.0415;544.44746;601.13684;623.81713;4;4;4;4;5
51300105;2;1;2;3;3;2;1;1;1;2;1;1;1;1;1;2;5;3;4;1;3;1;1;1;3;2;1;1;1;4;1;3;4;1;1;1;4;4;2;4;4;2;4;4;2;2;3;1;4;4;4;3;2;2;1;1;1;1;4;1;1;1;2;2;3;1;4;2;3;3;2;1;1;1;1;1;1;4;4;4;10.25;11.145292;0.069882;1;11;468.50507;497.99404;465.52614;508.37468;484.92053;485.17256;467.46654;469.26479;443.67624;420.71508;521.53366;505.41393;524.02897;468.31045;471.73483;458.19886;445.93084;508.58212;469.54829;465.34091;456.99886;450.59274;509.40527;465.91146;468.15262;2;3;2;3;3
51300106;1;15;1;3;4;1;1;2;1;1;1;1;2;2;1;2;3;2;3;1;1;1;2;1;2;3;1;2;1;3;2;4;1;3;4;3;1;3;3;4;4;3;4;3;4;2;3;3;2;2;3;1;1;3;2;2;1;2;4;1;2;1;3;1;3;4;3;3;3;2;3;4;1;2;1;2;3;4;4;4;10.08;11.145292;0.069882;1;11;627.04475;531.1869;545.52856;578.38811;561.78131;673.26883;601.76686;597.99234;602.58323;674.07973;566.12481;511.14916;539.64581;532.40712;571.70307;578.00441;616.06515;579.46402;600.58731;535.54981;589.6247;574.63898;595.54727;581.62752;536.09465;5;3;3;4;4
51300107;1;16;1;3;2;2;1;1;1;2;1;1;1;1;1;2;5;3;3;3;9;1;1;1;2;3;2;9;1;3;2;1;1;1;1;4;4;4;3;4;4;4;4;4;4;3;2;3;1;2;2;2;2;1;2;2;3;4;4;2;2;2;3;1;2;2;4;3;2;3;3;3;3;3;2;2;2;3;2;3;10.25;11.145292;0.069882;1;11;550.88803;516.65663;501.71611;502.85462;496.17805;442.19014;500.5258;496.26077;520.46244;538.8837;496.65577;509.8346;534.82121;519.6211;558.32147;528.73601;507.71443;524.81086;518.31789;474.54162;550.30762;509.0942;505.81489;513.13603;462.88829;4;3;3;3;3
51300108;1;17;1;3;3;2;1;2;1;2;1;1;1;1;2;2;5;3;2;1;3;2;2;2;2;2;2;2;2;2;2;2;9;1;1;4;3;4;3;4;3;4;4;4;9;3;2;2;2;2;2;2;1;2;4;3;3;3;4;3;2;2;2;1;3;3;3;3;1;3;4;3;3;3;2;2;2;3;3;3;9.92;11.145292;0.069882;1;11;499.17189;519.14834;490.41074;514.74511;542.96039;494.86121;460.62275;552.90585;500.55652;529.27887;527.45764;469.77803;529.28521;509.67882;491.86771;479.4445;494.8644;495.29902;487.96501;458.70124;501.39033;515.70919;518.80865;528.78908;487.40126;3;3;3;3;3
51300110;2;2;2;1;5;2;1;1;1;2;1;1;1;1;2;1;5;3;3;2;2;1;1;1;1;1;1;1;1;3;2;3;2;2;1;1;2;2;3;3;2;1;1;4;2;2;3;2;2;1;3;2;4;1;3;3;3;1;1;1;1;4;1;4;1;4;3;3;3;3;3;3;3;1;1;1;4;4;4;4;10.5;11.145292;0.069882;1;11;617.31509;586.19663;590.98845;606.25352;613.23637;600.24528;587.55699;591.93425;642.29633;575.00886;626.36674;587.56438;620.63652;631.47361;572.70907;581.78303;617.18079;551.10716;623.7393;602.15158;682.41208;658.50808;595.70388;684.44435;643.58835;4;4;4;4;4
51300111;1;10;1;3;2;1;1;1;1;2;2;1;2;2;1;2;5;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;3;1;2;1;1;2;1;2;1;2;3;2;2;1;2;1;1;2;2;1;2;2;1;1;1;2;2;1;1;2;2;1;2;2;2;2;2;1;2;1;1;2;1;1;2;9.67;11.145292;0.069882;1;11;495.87884;471.87787;422.31027;485.52229;447.75892;503.54048;458.40255;508.08895;478.68526;409.92415;496.82502;480.05019;500.41244;467.47353;417.47565;502.70645;447.99823;499.77306;471.37424;444.53693;462.88173;445.65532;441.73654;434.91061;383.71675;3;2;2;3;2
51300112;1;3;1;1;3;1;1;1;1;2;2;1;2;2;2;2;5;3;2;2;2;1;3;1;1;1;2;2;1;2;1;1;1;1;1;3;4;4;4;4;4;4;4;4;4;3;2;1;1;2;2;1;1;1;4;2;2;2;2;2;4;2;2;1;3;4;2;2;3;3;3;2;3;2;1;1;4;3;3;4;10;11.145292;0.069882;1;11;547.82885;515.03389;518.36538;542.54709;546.31941;559.07706;533.12746;529.40765;541.36591;590.59077;534.45308;517.18713;525.53884;511.37165;540.95261;532.47839;483.70684;498.16493;556.34821;501.24811;552.44708;525.43872;542.31652;609.22894;541.4672;3;3;3;3;3
51300113;2;4;2;3;4;2;2;2;2;2;2;2;1;2;1;2;5;2;3;1;9;2;3;3;2;2;2;3;2;3;3;3;3;3;2;1;1;4;4;1;1;4;4;4;4;2;1;2;2;2;2;3;2;2;1;2;2;2;3;1;2;2;1;1;2;2;3;3;2;3;3;2;3;2;2;2;2;2;4;3;9.75;11.145292;0.069882;1;11;527.53245;540.63649;539.72864;535.76672;528.32047;526.03201;536.98806;562.88904;538.58192;518.90878;514.04972;490.76032;522.853;511.9879;496.81797;544.96252;533.88954;526.2949;580.19334;507.19935;545.41531;578.58388;546.40018;580.30357;477.46503;3;3;3;3;3
51300114;1;11;1;3;3;2;1;2;1;1;1;1;9;9;1;2;4;3;3;2;3;2;2;3;2;2;1;9;1;1;1;1;1;1;1;4;4;4;4;4;4;4;4;4;4;2;2;1;1;1;2;1;1;1;1;3;3;2;3;1;4;2;1;2;1;2;2;1;4;2;2;2;2;1;1;1;2;1;3;4;10.58;11.145292;0.069882;1;11;552.44708;578.92543;527.14419;493.73099;517.55057;538.2495;521.00449;563.01333;527.55432;524.53528;535.06148;542.38143;547.77289;541.73028;508.80465;529.66458;542.97006;500.33445;545.34402;570.50723;537.7554;544.71736;474.6727;565.14104;570.8295;4;4;3;3;3
51300115;1;12;1;1;3;1;1;2;1;2;1;1;1;2;1;2;5;2;2;2;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;3;3;2;4;3;4;4;1;1;1;1;1;9;1;1;2;3;2;3;3;4;1;1;1;3;2;1;1;2;1;4;1;1;1;1;1;1;1;4;4;4;4;10.5;11.145292;0.069882;1;11;645.07152;555.94702;556.65346;600.7426;578.29669;581.0352;549.23025;561.59196;615.62082;536.34061;585.11038;532.7971;577.15683;607.60693;582.50713;581.28536;620.15844;564.15216;589.50326;556.80561;582.23194;642.53889;583.52452;589.20632;556.53134;5;4;4;4;4
51300116;1;13;1;3;2;1;2;1;1;2;1;1;2;2;1;2;5;3;1;2;2;1;1;1;3;1;1;1;1;1;1;1;1;1;1;2;4;4;4;4;1;1;1;1;3;1;1;1;1;1;1;1;1;1;3;2;1;1;3;1;1;1;1;4;1;1;1;1;3;2;1;1;1;1;1;1;2;4;4;4;10.5;11.145292;0.069882;1;11;456.34447;451.36406;456.56727;458.5871;433.09141;432.73547;452.23273;492.75888;454.18171;473.74743;437.38668;453.07264;467.6401;444.65501;461.5587;423.93733;498.37923;505.21327;453.19924;428.21591;419.3539;499.84865;519.06033;469.30236;430.12841;2;2;2;2;2
51300117;2;5;2;4;5;1;1;1;1;1;1;1;1;1;1;1;2;4;4;3;2;1;1;1;1;1;1;1;1;4;4;3;3;3;1;4;4;4;3;4;4;4;4;4;4;3;4;3;3;4;3;9;3;4;2;2;4;4;4;1;1;3;3;4;1;1;2;1;4;2;1;2;1;1;1;1;4;9;4;4;11.25;11.145292;0.069882;1;11;444.52491;438.33432;423.16882;431.37807;430.06625;450.41988;439.54249;431.50796;501.93374;420.81529;450.71034;460.59882;423.63667;426.75631;401.90646;431.93157;450.50258;402.9697;459.54647;433.45255;430.67834;492.67142;397.25055;460.14014;423.70464;2;2;2;2;2
51300118;1;6;1;1;2;2;1;1;1;2;1;1;1;2;9;2;5;3;3;2;2;3;4;3;2;3;1;3;3;2;2;2;2;2;1;4;4;4;4;4;4;4;4;4;4;2;2;2;2;1;2;1;1;2;2;3;3;4;4;3;3;2;4;1;3;4;3;3;2;3;2;1;3;3;2;1;3;4;4;4;9.83;11.145292;0.069882;1;11;521.1281;526.14884;514.82933;531.99307;528.13862;582.06768;563.39207;566.03924;560.19186;576.89745;527.27354;561.79151;510.96072;528.96705;537.65708;548.13467;584.60306;532.02785;526.27051;541.63797;576.43081;588.02444;584.57826;566.72897;541.95265;3;3;3;3;3
51300119;2;7;2;3;2;1;2;1;1;2;1;1;1;1;2;2;5;1;2;2;2;1;1;1;3;1;1;2;1;4;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;1;4;1;1;2;1;1;1;1;2;1;4;3;1;2;2;1;3;2;1;2;1;2;1;1;2;1;10.25;11.145292;0.069882;1;11;489.64974;464.7104;457.27096;434.17869;486.95272;538.4043;396.69742;472.37466;518.09516;458.88822;541.895;424.02596;426.12156;490.3094;458.44082;523.3268;459.42711;513.04545;523.54748;446.79262;503.09054;435.1368;490.34447;483.16004;413.41025;3;2;2;2;3
51300120;1;8;1;2;3;1;1;2;1;1;1;2;2;2;1;2;4;2;3;2;3;1;3;2;2;3;1;1;1;1;1;1;2;1;1;3;2;3;3;4;2;3;4;4;4;3;3;2;2;2;2;1;2;3;2;3;3;3;4;1;2;3;1;2;1;1;1;2;3;2;1;1;2;1;1;1;3;3;4;4;10.42;11.145292;0.069882;1;11;574.78626;622.69226;609.71114;589.46446;557.3686;592.23629;569.1159;556.69338;567.1461;606.82316;623.16284;591.74722;614.16974;591.30068;612.84302;549.60702;541.56062;539.03914;544.97585;567.88301;589.22179;579.70866;574.32282;566.15183;604.91108;4;4;4;4;4
51300121;2;9;2;1;5;1;1;2;1;1;1;2;1;2;1;1;4;2;3;2;2;1;1;1;2;3;2;3;4;3;2;2;1;2;1;3;3;4;4;4;3;4;4;4;4;3;4;1;2;3;3;2;2;2;1;3;2;1;3;2;2;3;3;1;3;3;4;3;3;3;3;2;2;3;1;1;4;4;4;4;9.92;11.145292;0.069882;1;11;578.86897;582.03145;589.42457;586.76453;577.87473;527.9893;553.51548;579.97972;536.80779;588.0803;555.41182;566.98361;584.0996;568.06585;591.81697;584.4856;588.42884;574.09841;563.9379;579.27161;605.54936;567.96011;574.24544;584.80606;577.17367;4;4;4;4;4
51300123;1;15;1;2;3;2;1;1;1;2;1;1;1;2;1;2;5;2;2;2;2;1;2;1;1;1;1;2;1;1;1;1;1;1;1;4;3;3;3;4;3;4;3;4;4;1;1;1;1;1;1;1;1;1;4;3;4;3;4;1;2;1;2;3;1;1;1;1;4;1;1;1;1;1;1;1;4;4;4;4;10;11.145292;0.069882;1;11;536.71783;652.13061;630.08147;601.75483;594.63412;637.96678;641.07676;650.3773;639.48462;559.45618;698.36951;648.31201;615.72498;598.04513;594.92685;616.01789;596.44445;632.61348;591.87413;620.92644;615.84071;597.14881;632.94316;591.72397;623.18634;3;5;5;4;4
51300124;2;1;2;9;3;1;1;2;1;2;1;1;2;2;1;2;5;3;3;1;1;1;1;1;1;1;1;4;1;3;1;2;1;1;2;3;2;1;4;3;3;4;4;3;3;2;1;3;2;1;2;2;1;2;3;3;2;1;3;1;4;1;3;2;2;2;3;4;3;3;3;2;2;3;1;1;3;2;4;4;10.25;11.145292;0.069882;1;11;514.07862;546.51703;571.52585;510.29209;526.56686;524.83964;539.86887;517.06624;480.4639;560.16196;521.4953;538.10976;522.24983;466.01194;586.75234;494.38349;607.33008;540.80696;471.18436;508.35263;489.65168;609.11405;561.35345;466.0103;524.26963;3;3;4;3;3
51300201;1;16;1;3;5;1;1;1;1;2;1;1;2;2;2;2;5;3;4;2;3;2;2;2;1;1;2;2;2;1;1;1;1;1;1;3;4;3;4;4;4;4;4;4;4;1;1;2;1;1;2;1;1;1;3;3;3;3;3;1;1;3;3;3;1;1;2;1;4;1;1;2;1;1;1;1;2;4;4;4;10.33;10.660714;0.066844;1;11;674.59269;700.86115;680.77691;620.21548;653.42529;597.22416;688.23057;681.71016;621.64207;660.15882;609.24635;677.61275;649.2041;622.3549;667.77822;688.97743;644.23998;681.12798;615.45598;680.73232;687.27966;648.64617;680.61825;619.33719;682.95375;5;5;5;4;5
51300202;1;2;1;3;5;1;2;1;1;2;2;1;1;2;2;1;5;3;4;2;3;1;2;1;1;1;1;2;2;1;1;1;1;1;1;3;3;3;4;4;4;4;4;4;4;1;1;1;1;1;2;1;1;1;3;3;3;3;3;1;1;3;3;3;1;1;1;1;4;2;1;2;1;1;1;1;3;4;4;4;10.08;10.660714;0.066844;1;11;594.7974;569.7528;586.26953;572.30343;581.04163;587.86943;576.03281;575.06952;619.70813;604.08048;541.68107;566.20531;542.43578;574.02459;544.36394;618.90579;646.57971;608.93954;601.49998;648.28907;599.0176;604.93706;564.6974;584.18663;587.91055;4;4;4;4;4
51300203;1;3;1;2;5;1;1;1;1;1;9;1;2;2;1;1;5;3;3;2;3;2;3;2;4;4;3;2;1;1;1;1;1;1;1;4;4;4;4;4;4;4;4;4;4;1;1;1;1;1;1;1;1;1;3;2;2;2;3;1;1;3;2;3;1;2;2;1;4;2;1;1;1;1;1;1;4;4;4;4;9.92;10.660714;0.066844;1;11;637.14171;601.84799;570.79366;573.24197;611.2931;614.96933;644.1532;594.18218;651.42089;595.64124;612.6769;631.98474;613.76866;638.811;597.38655;624.54369;657.12153;627.83375;589.26544;624.27459;627.16464;639.083;627.50634;589.4272;603.00433;5;4;4;4;4
51300204;2;17;2;1;5;1;1;1;1;1;2;2;1;2;1;2;5;2;3;2;2;1;1;1;1;2;1;1;1;2;2;2;1;2;1;4;4;4;4;3;3;4;4;4;4;2;1;2;1;2;2;1;1;1;3;3;3;1;2;1;1;3;2;3;1;1;3;1;4;3;1;1;1;3;1;1;3;4;4;4;10.25;10.660714;0.066844;1;11;609.48766;582.67954;640.4609;630.04332;655.20814;593.13372;659.28258;658.54904;685.48101;632.48674;601.45841;673.75914;660.69973;667.9045;665.89065;621.06093;627.37326;602.18774;585.17515;645.46054;642.82784;625.08683;607.59235;610.18862;638.08606;4;4;5;5;5
51300205;1;4;1;4;5;1;1;1;1;2;2;2;2;2;1;2;5;2;3;1;2;3;4;4;3;1;2;2;3;3;3;4;1;3;3;3;1;4;4;4;4;4;4;4;4;3;2;3;2;2;3;2;1;1;3;3;2;2;3;3;4;3;2;1;2;4;3;3;3;3;3;3;3;2;2;3;2;2;2;3;9.92;10.660714;0.066844;1;11;515.58445;522.77521;514.35694;534.85148;487.04278;518.06098;547.03594;555.42079;492.04657;509.4458;527.88387;554.99794;532.84513;533.90155;527.0596;550.41906;563.87688;527.41079;533.60164;512.65599;528.34317;542.98875;528.5097;541.27713;511.96202;3;3;3;3;3
51300206;2;18;2;3;4;1;1;1;1;2;1;2;1;2;2;1;5;1;3;2;2;1;1;2;2;2;2;2;1;2;1;1;1;1;1;4;4;4;4;4;4;4;4;4;4;2;2;1;2;2;1;2;1;1;3;3;4;3;3;1;1;3;2;2;2;3;2;2;2;3;2;2;3;1;1;1;3;3;3;4;10.25;10.660714;0.066844;1;11;594.18727;614.05003;695.83668;670.80612;608.90531;596.51125;604.28229;565.64948;603.28129;657.2312;632.81169;594.32879;563.38571;626.52576;682.76441;670.34043;586.66788;566.86465;591.14765;644.24305;670.92562;604.35983;589.48764;631.59739;689.09146;4;4;5;5;4
51300207;1;5;1;1;4;1;1;1;2;2;2;2;2;2;1;2;5;3;3;2;2;1;2;1;3;3;2;3;2;2;1;1;1;1;1;4;3;4;4;4;4;4;4;4;4;3;2;1;1;1;3;2;1;1;3;3;3;3;3;1;1;3;3;3;1;4;3;2;3;2;1;2;4;2;1;1;2;4;4;4;10.33;10.660714;0.066844;1;11;682.70467;641.36379;626.08548;597.06379;647.68104;612.30554;628.53881;627.63475;650.40496;649.83293;609.73914;638.48985;604.3518;648.637;648.61913;634.31131;661.19809;633.89719;629.59089;629.25081;656.20635;667.58921;644.04531;645.23942;650.73092;5;5;5;4;5
